Customer_ID,Gender,Married,Dependents,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
245,Male,Yes,0,Not Graduate,No,3406,4417.0,123,360,1,Semiurban,Y
219,Male,Yes,2,Graduate,No,5000,0.0,72,360,0,Semiurban,N
82,Male,Yes,1,Graduate,Yes,2395,0.0,17,360,1,Semiurban,Y
269,Female,No,0,Graduate,Yes,3418,0.0,135,360,1,Rural,N
113,Male,Yes,0,Not Graduate,No,3572,4114.0,152,360,0,Rural,N
191,Male,No,0,Not Graduate,No,4885,0.0,48,360,1,Rural,Y
579,Male,Yes,1,Graduate,No,1782,2232.0,107,360,1,Rural,Y
551,Male,Yes,2,Graduate,Yes,6633,0.0,25,360,0,Rural,N
299,Female,No,0,Graduate,No,5000,2541.0,151,480,1,Rural,N
142,Male,No,0,Graduate,No,5417,0.0,168,360,1,Urban,Y
321,Male,Yes,0,Graduate,No,2400,2167.0,115,360,1,Semiurban,Y
422,Female,No,0,Not Graduate,No,2720,0.0,80,120,0,Urban,N
393,Male,Yes,0,Graduate,No,2583,2115.0,120,360,1,Urban,Y
458,Male,Yes,0,Graduate,No,3708,2569.0,173,360,1,Urban,N
513,Male,Yes,2,Graduate,No,3283,2035.0,148,360,1,Urban,Y
259,Male,Yes,0,Graduate,No,14683,2100.0,304,360,1,Rural,N
405,Female,No,0,Graduate,Yes,7441,0.0,194,360,1,Rural,N
305,Male,No,0,Graduate,No,4000,2500.0,140,360,1,Rural,Y
146,Female,Yes,0,Graduate,No,2330,4486.0,100,360,1,Semiurban,Y
490,Male,No,0,Graduate,No,2435,0.0,75,360,1,Urban,N
201,Male,Yes,1,Not Graduate,No,2600,2500.0,90,360,1,Semiurban,Y
299,Female,No,0,Graduate,No,5000,2541.0,151,480,1,Rural,N
284,Female,No,0,Graduate,No,1811,1666.0,54,360,1,Urban,Y
181,Male,Yes,1,Graduate,No,6400,7250.0,180,360,0,Urban,N
492,Male,Yes,1,Not Graduate,No,5333,1131.0,186,360,1,Urban,Y
352,Male,No,0,Graduate,No,8750,4167.0,308,360,1,Rural,N
502,Female,No,0,Graduate,No,3159,0.0,100,360,1,Semiurban,Y
146,Female,Yes,0,Graduate,No,2330,4486.0,100,360,1,Semiurban,Y
35,Male,No,4,Graduate,No,12500,3000.0,320,360,1,Rural,N
411,Female,No,1,Not Graduate,Yes,3867,0.0,62,360,1,Semiurban,N
258,Male,Yes,4,Graduate,No,5250,0.0,94,360,1,Urban,N
3,Male,Yes,0,Graduate,Yes,3000,0.0,66,360,1,Urban,Y
40,Male,No,0,Not Graduate,No,3748,1668.0,110,360,1,Semiurban,Y
152,Male,Yes,0,Graduate,Yes,2577,3750.0,152,360,1,Rural,Y
482,Male,Yes,4,Not Graduate,No,3095,0.0,113,360,1,Rural,Y
332,Male,No,0,Graduate,No,2935,0.0,98,360,1,Semiurban,Y
88,Male,Yes,0,Graduate,No,2500,2118.0,104,360,1,Semiurban,Y
76,Male,No,0,Graduate,No,3750,0.0,113,480,1,Urban,N
407,Male,Yes,0,Not Graduate,No,2167,2400.0,115,360,1,Urban,Y
370,Male,Yes,0,Graduate,No,19730,5266.0,570,360,1,Rural,N
583,Female,Yes,0,Graduate,No,3166,0.0,36,360,1,Semiurban,Y
207,Female,No,0,Graduate,No,3244,0.0,80,360,1,Urban,Y
350,Male,Yes,0,Graduate,No,2625,6250.0,187,360,1,Rural,Y
159,Male,No,0,Graduate,No,2980,2083.0,120,360,1,Rural,Y
257,Male,No,0,Not Graduate,No,6045,0.0,115,360,0,Rural,N
500,Male,No,0,Graduate,No,6283,4416.0,209,360,0,Rural,N
590,Male,Yes,2,Graduate,Yes,2726,0.0,106,360,0,Semiurban,N
587,Male,Yes,0,Graduate,No,2297,1522.0,104,360,1,Urban,Y
354,Female,Yes,0,Graduate,Yes,5500,0.0,105,360,0,Rural,N
25,Male,Yes,1,Graduate,Yes,3717,2925.0,151,360,1,Semiurban,N
468,Male,Yes,0,Graduate,No,16692,0.0,110,360,1,Semiurban,Y
277,Male,Yes,0,Graduate,No,3993,3274.0,207,360,1,Semiurban,Y
522,Male,No,0,Graduate,No,2500,0.0,55,360,1,Semiurban,Y
253,Male,No,0,Not Graduate,Yes,2583,2167.0,104,360,1,Rural,Y
129,Male,Yes,1,Graduate,Yes,10513,3850.0,160,180,0,Urban,N
58,Male,Yes,0,Graduate,No,3366,2200.0,135,360,1,Rural,N
597,Male,Yes,2,Not Graduate,Yes,6383,1000.0,187,360,1,Rural,N
235,Male,Yes,1,Graduate,No,3155,1779.0,140,360,1,Semiurban,Y
269,Female,No,0,Graduate,Yes,3418,0.0,135,360,1,Rural,N
509,Male,Yes,0,Graduate,Yes,2479,3013.0,188,360,1,Urban,Y
297,Male,Yes,1,Graduate,No,6875,0.0,200,360,1,Semiurban,Y
478,Male,Yes,2,Graduate,No,2873,1872.0,132,360,0,Semiurban,N
199,Female,Yes,0,Graduate,No,3416,2816.0,113,360,0,Semiurban,Y
381,Male,Yes,0,Graduate,No,3333,2500.0,128,360,1,Semiurban,Y
161,Male,Yes,0,Not Graduate,No,1863,1041.0,98,360,1,Semiurban,Y
18,Female,No,0,Graduate,No,3510,0.0,76,360,0,Urban,N
108,Male,No,0,Not Graduate,Yes,7333,0.0,120,360,1,Rural,N
164,Male,Yes,2,Graduate,No,4167,1447.0,158,360,1,Rural,Y
142,Male,No,0,Graduate,No,5417,0.0,168,360,1,Urban,Y
609,Male,Yes,0,Graduate,No,3232,1950.0,108,360,1,Rural,Y
570,Male,Yes,0,Graduate,No,3166,2064.0,104,360,0,Urban,N
479,Male,Yes,1,Graduate,Yes,16667,2250.0,86,360,1,Semiurban,Y
477,Male,Yes,2,Graduate,No,6700,1750.0,230,300,1,Semiurban,Y
411,Female,No,1,Not Graduate,Yes,3867,0.0,62,360,1,Semiurban,N
425,Male,Yes,0,Graduate,No,14880,0.0,96,360,1,Semiurban,Y
295,Male,Yes,0,Graduate,No,2383,3334.0,172,360,1,Semiurban,Y
33,Male,No,1,Graduate,Yes,4692,0.0,106,360,1,Rural,N
394,Male,Yes,2,Not Graduate,No,1993,1625.0,113,180,1,Semiurban,Y
340,Female,No,0,Graduate,No,4160,0.0,71,360,1,Semiurban,Y
560,Female,Yes,0,Graduate,No,4180,2306.0,182,360,1,Semiurban,Y
607,Male,Yes,1,Graduate,No,3400,2500.0,173,360,1,Semiurban,Y
440,Female,Yes,0,Not Graduate,Yes,7142,0.0,138,360,1,Rural,Y
569,Female,No,0,Graduate,No,2378,0.0,9,360,1,Urban,N
274,Male,Yes,0,Graduate,No,2620,2223.0,150,360,1,Semiurban,Y
111,Male,No,0,Graduate,No,5316,0.0,136,360,1,Urban,Y
375,Female,No,0,Graduate,No,2764,1459.0,110,360,1,Urban,Y
125,Male,Yes,0,Not Graduate,No,4300,2014.0,194,360,1,Rural,Y
414,Male,Yes,0,Not Graduate,No,2253,2033.0,110,360,1,Rural,Y
13,Male,Yes,2,Graduate,No,3073,8106.0,200,360,1,Urban,Y
541,Female,Yes,1,Graduate,No,4608,2845.0,140,180,1,Semiurban,Y
546,Male,Yes,0,Graduate,No,2768,1950.0,155,360,1,Rural,Y
398,Male,Yes,0,Graduate,No,3033,1459.0,95,360,1,Urban,Y
465,Male,No,0,Graduate,No,4166,0.0,98,360,0,Semiurban,N
340,Female,No,0,Graduate,No,4160,0.0,71,360,1,Semiurban,Y
573,Male,Yes,2,Graduate,No,16666,0.0,275,360,1,Urban,Y
33,Male,No,1,Graduate,Yes,4692,0.0,106,360,1,Rural,N
435,Male,No,0,Graduate,No,3750,0.0,100,360,1,Urban,Y
93,Male,Yes,2,Not Graduate,No,3273,1820.0,81,360,1,Urban,Y
319,Female,No,1,Graduate,No,3541,0.0,112,360,0,Semiurban,Y
312,Male,No,0,Not Graduate,No,2927,2405.0,111,360,1,Semiurban,Y
99,Male,Yes,0,Not Graduate,No,4188,0.0,115,180,1,Semiurban,Y
34,Male,Yes,0,Graduate,No,3500,1667.0,114,360,1,Semiurban,Y
484,Male,Yes,0,Graduate,No,10833,0.0,234,360,1,Semiurban,Y
572,Male,Yes,2,Graduate,No,5116,1451.0,165,360,0,Urban,N
463,Male,Yes,0,Graduate,No,3015,2188.0,153,360,1,Rural,Y
330,Female,No,0,Graduate,No,2500,0.0,67,360,1,Urban,Y
321,Male,Yes,0,Graduate,No,2400,2167.0,115,360,1,Semiurban,Y
544,Male,Yes,1,Not Graduate,No,2239,2524.0,128,360,1,Urban,Y
413,Male,Yes,0,Not Graduate,No,6096,0.0,218,360,0,Rural,N
106,Male,Yes,1,Graduate,No,3052,1030.0,100,360,1,Urban,Y
164,Male,Yes,2,Graduate,No,4167,1447.0,158,360,1,Rural,Y
31,Male,Yes,1,Graduate,No,4166,3369.0,201,360,1,Urban,N
294,Female,No,0,Graduate,No,5417,0.0,143,480,0,Urban,N
515,Male,No,0,Graduate,No,5815,3666.0,311,360,1,Rural,N
241,Male,Yes,2,Graduate,No,5819,5000.0,120,360,1,Rural,Y
599,Male,Yes,0,Graduate,Yes,9963,0.0,180,360,1,Rural,Y
232,Male,Yes,0,Graduate,No,3716,0.0,42,180,1,Rural,Y
19,Male,Yes,0,Not Graduate,No,4887,0.0,133,360,1,Rural,N
252,Female,No,2,Graduate,No,3427,0.0,138,360,1,Urban,N
372,Male,Yes,2,Graduate,No,5185,0.0,155,360,1,Semiurban,Y
294,Female,No,0,Graduate,No,5417,0.0,143,480,0,Urban,N
29,Male,No,0,Not Graduate,No,1442,0.0,35,360,1,Urban,N
57,Male,Yes,0,Graduate,No,2132,1591.0,96,360,1,Semiurban,Y
111,Male,No,0,Graduate,No,5316,0.0,136,360,1,Urban,Y
118,Male,Yes,1,Graduate,No,2214,1398.0,85,360,1,Urban,Y
380,Male,Yes,2,Graduate,No,5391,0.0,130,360,1,Urban,Y
185,Female,Yes,0,Graduate,No,3625,0.0,108,360,1,Semiurban,Y
512,Male,Yes,1,Graduate,No,6065,2004.0,250,360,1,Semiurban,Y
402,Male,No,0,Not Graduate,No,2755,0.0,65,300,1,Rural,N
26,Male,Yes,0,Graduate,Yes,9560,0.0,191,360,1,Semiurban,Y
216,Male,Yes,4,Not Graduate,No,3850,983.0,100,360,1,Semiurban,Y
596,Male,No,0,Not Graduate,No,3833,0.0,110,360,1,Rural,Y
369,Male,Yes,1,Graduate,No,6325,0.0,175,360,1,Semiurban,Y
234,Female,No,0,Graduate,No,8333,0.0,280,360,1,Semiurban,Y
